comparison,mode,case,rounds,median_ratio,bootstrap_95_lower,bootstrap_95_upper
control/before,raw,sphere_5,15,1.0020834186085545,0.9984579466535319,1.0138484123035039
paired/control,executor,camel,15,1.0049559942644013,0.999161072967698,1.0111318142870684
paired/control,executor,quadratic,15,0.9840684557595129,0.9795840474161197,0.9875749696974286
paired/control,executor,sphere,15,0.9922638432251643,0.9879910900068488,0.9925778382576492
paired/control,executor,sphere_1,15,0.9769601131316736,0.9727395275727225,0.9837708782217786
paired/control,executor,sphere_20,15,0.9835245336985872,0.973039614834227,0.9879393974980598
paired/control,executor,sphere_3,15,0.970137331514935,0.9648254988109297,0.972743325710917
paired/control,executor,sphere_40,15,0.9872147128447643,0.972476488447545,0.9925694159398506
paired/control,executor,sphere_5,15,0.9877974137508029,0.9789414157454406,0.9904535036462787
paired/control,raw,camel,15,1.037230381183461,1.0356718484845873,1.039877961020422
paired/control,raw,quadratic,15,1.0249692323781374,1.0230804817936674,1.0261837979346107
paired/control,raw,sphere,15,1.001234448491973,1.000339614328107,1.0094320557279084
paired/control,raw,sphere_1,15,0.9994957115828318,0.9977359654728883,1.006550836040651
paired/control,raw,sphere_20,15,0.9827941890207529,0.9773816122539142,0.9852258038870436
paired/control,raw,sphere_3,15,1.0253867532002099,1.0141434035301509,1.0309094988502383
paired/control,raw,sphere_40,15,0.9852934765044562,0.9756422336983589,0.9877650430716467
paired/control,raw,sphere_5,15,0.9745597107526162,0.9590166149320661,0.9811303196630615
paired/cobyla-native,executor,camel,15,2.4586288591648473,2.4375639722711466,2.4883332296882084
paired/cobyla-native,executor,quadratic,15,1.5936899003200011,1.5850037954799807,1.6014806212018446
paired/cobyla-native,executor,sphere,15,1.1554062052590157,1.1524966629290483,1.1591176520259248
paired/cobyla-native,executor,sphere_1,15,2.756333796636088,2.7458128867452736,2.7780123404498087
paired/cobyla-native,executor,sphere_20,15,0.7497001330112493,0.7465972491041667,0.7539584181778419
paired/cobyla-native,executor,sphere_3,15,2.381579331725171,2.375361541017682,2.3893193361236764
paired/cobyla-native,executor,sphere_40,15,0.6117174705005092,0.6086120520992565,0.6295452811304459
paired/cobyla-native,executor,sphere_5,15,2.0338371627609657,2.0288546447535563,2.038445611691895
paired/cobyla-rows,executor,camel,15,2.259317180359756,2.2412960116188527,2.281718337054351
paired/cobyla-rows,executor,quadratic,15,1.5433543970006245,1.5381335205981204,1.5526614899930673
paired/cobyla-rows,executor,sphere,15,1.1263768301164125,1.1219532258417695,1.1282138351714246
